,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage
6196,549,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,0
6197,12074,488.0,KIA,Picanto,2016,Sedan,Yes,Petrol,1.0,31230
6198,13642,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,43000
6199,15336,629.0,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,37509
6200,706,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907
6201,49751,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.0,25970
6202,64290,1327.0,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,12000
6203,392,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,0
6204,44542,1249.0,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,100856
6205,18817,0.0,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3.0,385000
6206,10976,640.0,FORD,Fusion,2013,Sedan,Yes,Petrol,2.0,160000
6207,251,779.0,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,104776
6208,21796,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,105000
6209,784,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397
6210,43905,639.0,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0,85000
6211,11290,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,258906
6212,61154,1104.0,BMW,535 Diesel,2015,Sedan,Yes,Diesel,3.0,80000
6213,36834,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,135884
6214,24775,1024.0,TOYOTA,RAV 4 SPORT,2010,Jeep,Yes,Petrol,2.5,110571
6215,51517,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,123898
6216,1411,640.0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Diesel,2.0,169000
6217,12231,986.0,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,132000
6218,16788,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,185706
6219,10036,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,590934
6220,15053,0.0,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,233000
6221,22894,738.0,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4,13000
6222,627,503.0,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,272189
6223,9879,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,52000
6224,14113,0.0,HONDA,FIT,2013,Sedan,No,Petrol,1.3,113000
6225,13172,0.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,128000
6226,22693,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.0,153997
6227,5645,0.0,MITSUBISHI,Carisma,2001,Sedan,No,Petrol,1.6,258000
6228,20385,779.0,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,10000
6229,21326,781.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,90000
6230,28225,1055.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,3.5,142000
6231,4234,1327.0,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,105235
6232,43880,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,99881
6233,12861,790.0,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,163560
6234,25,0.0,HONDA,FIT,2010,Sedan,No,Petrol,1.3,101000
6235,1725,1017.0,FORD,Focus,2017,Sedan,Yes,Petrol,2.0,105157
6236,11760,988.0,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,79030
6237,37238,595.0,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,37606
6238,30,0.0,HONDA,Insight,2010,Sedan,Yes,Hybrid,1.3,145000
6239,7840,645.0,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,182400
6240,314,259.0,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,131893
6241,9722,0.0,OPEL,Vectra c,2005,Sedan,No,Petrol,2.2,0
6242,784,1301.0,BMW,X5,2014,Sedan,Yes,Petrol,4.4,247877
6243,10381,893.0,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,1.6,133749
6244,9405,362.0,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1.0,31114
6245,4391,0.0,OPEL,Astra,1997,Universal,No,CNG,1.6,294271
6246,100,0.0,TOYOTA,Camry,2008,Sedan,Yes,Hybrid,2.4,150000
6247,314,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746
6248,48610,1018.0,MERCEDES-BENZ,GL 350,2011,Jeep,Yes,Diesel,3.0,122000
6249,23207,900.0,HYUNDAI,Sonata SPORT,2015,Sedan,Yes,Petrol,2.4,67840
6250,1098,552.0,HONDA,CR-Z,2011,Hatchback,Yes,Hybrid,1.5,129123
6251,15681,0.0,NISSAN,Serena,2010,Minivan,No,LPG,2.0,120000
6252,20385,0.0,FORD,Fusion,2014,Sedan,No,Petrol,2.5,189000
6253,16935,502.0,TOYOTA,Prius C,2013,Hatchback,Yes,Hybrid,1.5,168000
6254,3607,1018.0,BMW,X5,2011,Jeep,Yes,Diesel,3.0,332243
6255,11917,474.0,FIAT,500,2013,Hatchback,Yes,Petrol,1.4,49000
6256,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549
6257,17405,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2.0,263823
6258,25089,753.0,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,159000
6259,2038,353.0,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795
6260,4400,0.0,VAZ,2107,2005,Sedan,No,Petrol,1.7,125000
6261,50,0.0,MERCEDES-BENZ,Sprinter სატვირთო,2002,Goods wagon,No,Diesel,2.2,240000
6262,28852,765.0,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,54739
6263,6275,494.0,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,80746
6264,7056,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3.0,141384
6265,862,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478
6266,125,1324.0,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912
6267,8500,1236.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,116048
6268,17249,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,123869
6269,314,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486
6270,17249,0.0,FORD,Fusion,2012,Universal,Yes,Petrol,2.0,156800
6271,1568,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,173101
6272,7213,1438.0,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,200000
6273,549,891.0,AUDI,A6,2016,Sedan,Yes,Petrol,2.0,97826
6274,549,1399.0,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,296466
6275,1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251
6276,125,1324.0,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912
6277,16383,642.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,2.0,92400
6278,6586,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,505900
6279,8467,0.0,NISSAN,March,2003,Hatchback,No,Diesel,1.5,185000
6280,23521,1528.0,FORD,Transit,2007,Microbus,No,Diesel,2.4,245090
6281,21473,707.0,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2.0,72080
6282,33409,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,207187
6283,14113,751.0,CHEVROLET,Malibu eco,2013,Sedan,Yes,Hybrid,2.4,117000
6284,26030,0.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,326400
6285,7527,0.0,BMW,520,1996,Sedan,No,Petrol,2.0,44444
6286,8154,0.0,MITSUBISHI,Grandis,2003,Minivan,No,CNG,2.4,111111
6287,27065,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,80118
6288,36564,891.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,47090
6289,9722,934.0,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170
6290,13172,586.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,150400
6291,12585,1047.0,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,126184
6292,941,1058.0,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357
6293,15681,810.0,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.8,53000
6294,24148,779.0,TOYOTA,Camry XLE,2013,Sedan,Yes,Hybrid,2.5,201600
6295,17719,639.0,CHEVROLET,Malibu,2014,Sedan,Yes,Diesel,2.0,38710
6296,23602,1185.0,LEXUS,IS 250,2009,Sedan,Yes,Petrol,2.5,126715
6297,470,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,227853
6298,5645,0.0,OPEL,Astra,2002,Hatchback,No,Petrol,1.6,400000
6299,55195,1823.0,LEXUS,RX 350,2018,Sedan,Yes,Petrol,3.5,15744
6300,11917,586.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,102000
6301,27755,1024.0,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,72364
6302,80074,1077.0,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2.0,56000
6303,6899,0.0,UAZ,31514,1987,Microbus,No,CNG,2.4,354000
6304,28225,0.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156816
6305,11992,966.0,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2.0,155025
6306,8467,0.0,SUBARU,Forester stb,2000,Hatchback,No,Petrol,2.0,123333
6307,392,1327.0,TOYOTA,RAV 4,2018,Sedan,Yes,Petrol,2.5,53611
6308,6899,0.0,MITSUBISHI,Colt,2003,Hatchback,Yes,Petrol,1.5,160000
6309,862,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478
6310,188,308.0,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334
6311,13172,0.0,NISSAN,X-Trail,2004,Jeep,Yes,CNG,2.0,190000
6312,25089,382.0,TOYOTA,Prius C,2017,Hatchback,No,Hybrid,1.5,144000
6313,45,0.0,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,98000
6314,11604,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,402881
6315,19444,0.0,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0,115000
6316,10663,1327.0,SUBARU,Forester,2018,Sedan,Yes,Petrol,2.5,32435
6317,19823,503.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,63000
6318,5802,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,107125
6319,2822,1211.0,FORD,Fusion,2010,Sedan,Yes,Petrol,3.0,150000
6320,17562,1356.0,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218
6321,7840,1968.0,CHRYSLER,300,2006,Sedan,No,Petrol,2.7,110456
6322,7683,0.0,BMW,335,2002,Sedan,Yes,Petrol,2.5,126000
6323,5331,0.0,NISSAN,March,2004,Hatchback,No,LPG,1.3,127000
6324,282,1327.0,SUBARU,Outback,2018,Hatchback,Yes,Petrol,2.5,41794
6325,65858,0.0,MERCEDES-BENZ,CLS 350,2012,Sedan,Yes,Diesel,3.5,207000
6326,16091,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,100000
6327,73698,517.0,TOYOTA,Highlander,2014,Jeep,Yes,Hybrid,3.5,100000
6328,11447,934.0,FORD,Fusion,2015,Sedan,No,Petrol,2.5,96000
6329,62697,880.0,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,32000
6330,188,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,139125
6331,627,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,151195
6332,9095,0.0,BMW,318,2003,Sedan,No,Petrol,2.0,0
6333,33556,442.0,TOYOTA,Prius,2017,Sedan,No,Hybrid,1.8,90652
6334,6272,0.0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,190000
6335,58018,3505.0,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,360125
6336,23521,862.0,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,172800
6337,8154,0.0,SKODA,Octavia,2009,Sedan,No,Petrol,2.0,75000
6338,17449,642.0,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,152595
6339,22580,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,125000
6340,392,1080.0,CHEVROLET,Impala,2014,Sedan,Yes,Petrol,3.6,0
6341,10349,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,38712
6342,21000,0.0,MERCEDES-BENZ,GL 450,2006,Jeep,Yes,LPG,4.5,181000
6343,7997,0.0,HONDA,Cr-v,2002,Jeep,No,Petrol,2.0,158000
6344,6429,1325.0,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,4565
6345,8781,0.0,MERCEDES-BENZ,S 500,2003,Sedan,Yes,Petrol,5.0,300000
6346,188,1172.0,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816
6347,7119,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2.0,81248
6348,12231,0.0,BMW,750,2006,Sedan,Yes,Petrol,4.8,249600
6349,15367,0.0,MITSUBISHI,Delica,1996,Minivan,No,Diesel,2.8,160000
6350,18817,0.0,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,112000
6351,19444,530.0,HYUNDAI,Elantra GT,2013,Hatchback,Yes,Diesel,1.6,58000
6352,39226,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,139488
6353,5802,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800
6354,24932,1017.0,FORD,EcoSport SE,2017,Jeep,No,Petrol,2.0,15052
6355,627,397.0,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,85320
6356,16621,0.0,MERCEDES-BENZ,E 500,2003,Sedan,Yes,Petrol,5.0,125000
6357,37564,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,151193
6358,7527,0.0,TOYOTA,VOXY,2003,Minivan,Yes,CNG,2.0,210000
6359,12544,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,650556
6360,627,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285
6361,21395,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,138241
6362,784,781.0,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349
6363,45342,765.0,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2.0,106055
6364,4077,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909
6365,9722,1236.0,HONDA,FIT Premiym,2011,Hatchback,No,Hybrid,1.3,100000
6366,12074,333.0,SUBARU,XV,2014,Jeep,Yes,Hybrid,2.0,131872
6367,12544,0.0,CHEVROLET,Sonic,2013,Hatchback,No,Petrol,1.8,160000
6368,10192,505.0,FORD,Fusion,2018,Sedan,Yes,Hybrid,2.0,28813
6369,32929,0.0,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,99000
6370,5331,0.0,BMW,320,2003,Sedan,No,Petrol,2.2,144000
6371,251,1493.0,HONDA,Pilot,2016,Jeep,Yes,Petrol,3.5,43664
6372,14426,779.0,MAZDA,Mazda 6,2013,Sedan,Yes,Petrol,2.5,92800
6373,21639,1058.0,NISSAN,Murano,2012,Jeep,No,Petrol,3.5,132000
6374,862,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478
6375,17562,779.0,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,75000
6376,13328,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005
6377,6272,0.0,OPEL,Astra,1999,Goods wagon,No,Petrol,1.6,223000
6378,45473,1091.0,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,60800
6379,65052,1079.0,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.0,27448
6380,7840,0.0,SUBARU,Legacy Bl5,2003,Sedan,No,Petrol,2.0,217000
6381,4861,1324.0,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877
6382,7213,924.0,TOYOTA,Venza,2011,Jeep,Yes,Petrol,2.7,108398
6383,49143,891.0,HYUNDAI,Genesis,2016,Coupe,Yes,Petrol,2.0,112032
6384,21953,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,118000
6385,2509,761.0,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,256966
6386,15681,0.0,MERCEDES-BENZ,E 320,2004,Sedan,Yes,CNG,3.2,290000
6387,8467,0.0,MERCEDES-BENZ,E 240,2000,Sedan,No,CNG,2.4,256000
6388,627,475.0,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419
6389,1019,769.0,CHEVROLET,HHR,2011,Jeep,Yes,Petrol,2.2,126765
6390,24148,0.0,TOYOTA,Prius TSS LIMITED,2012,Hatchback,Yes,Hybrid,1.8,80000
6391,15053,584.0,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,85500
6392,8154,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,103458
6393,19444,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,88000
6394,10506,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,372202
6395,5018,697.0,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,64522
6396,8624,0.0,NISSAN,Tiida,2007,Hatchback,Yes,Petrol,1.6,150000
6397,17948,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,191490
6398,13172,0.0,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,88000
6399,7840,0.0,MINI,Cooper r50,2003,Coupe,Yes,Petrol,1.6,171770
6400,12544,0.0,HONDA,Civic,2008,Coupe,Yes,Petrol,1.8,222680
6401,25,0.0,NISSAN,Tiida,2006,Hatchback,Yes,LPG,1.5,178000
6402,8154,1111.0,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,99000
6403,9095,1018.0,FORD,Escape,2011,Jeep,Yes,Petrol,3.0,70000
6404,9408,0.0,FORD,Transit,1998,Goods wagon,No,Diesel,2.5,228000
6405,80000,1360.0,LEXUS,GX 460,2013,Jeep,Yes,Petrol,4.6,83680
6406,6900,0.0,VAZ,2121 (Niva),1997,Jeep,No,Petrol,1.7,200000
6407,21482,0.0,FORD,Fusion,2017,Sedan,Yes,Petrol,2.5,98000
6408,15053,475.0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,115200
6409,21326,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,140000
6410,23834,642.0,CITROEN,C8,2012,Jeep,Yes,Petrol,2.0,192840
6411,16621,638.0,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,44768
6412,6272,0.0,HONDA,Cr-v Cr-v,1998,Jeep,No,CNG,2.0,20000
6413,3293,419.0,CHEVROLET,Spark,2013,Hatchback,Yes,Petrol,1.2,149896
6414,35005,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,113293
6415,3293,565.0,CHEVROLET,Matiz,2007,Sedan,Yes,Petrol,0.8,134863
6416,11604,0.0,FORD,Transit,2000,Microbus,No,Diesel,2.0,0
6417,10036,0.0,NISSAN,Serena,2005,Minivan,No,Petrol,2.0,111000
6418,188,308.0,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,187334
6419,24148,0.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,160800
6420,2195,0.0,FORD,Fiesta,1998,Sedan,No,Petrol,1.0,0
6421,6899,460.0,TOYOTA,Corolla,2020,Sedan,Yes,Hybrid,1.8,7467
6422,4077,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259934
6423,22894,1086.0,CHEVROLET,Camaro,2012,Coupe,No,Petrol,3.6,131200
6424,51746,0.0,HYUNDAI,IX35,2014,Jeep,Yes,Diesel,2.0,50000
6425,10349,1855.0,NISSAN,Serena,2011,Minivan,No,Petrol,2.0,105000
6426,21953,0.0,HYUNDAI,Elantra Gt,2013,Hatchback,Yes,Petrol,1.8,118400
6427,19130,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,49499
6428,45160,0.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,69000
6429,10663,586.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,87000
6430,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549
6431,10000,0.0,FORD,Transit,2004,Microbus,No,Petrol,2.4,1000
6432,28225,2711.0,CHEVROLET,Suburban,2019,Sedan,Yes,Petrol,5.3,19901
6433,4077,1714.0,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814
6434,10249,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,390966
6435,9095,934.0,LEXUS,IS 250,2015,Sedan,Yes,Petrol,2.5,101280
6436,21950,1079.0,AUDI,A3 4X4,2018,Sedan,Yes,Petrol,2.0,18283
6437,5331,765.0,NISSAN,100 NX,2015,Sedan,Yes,Petrol,2.0,70395
6438,10036,0.0,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.5,21245
6439,19444,0.0,FORD,Transit,2008,Microbus,No,Diesel,2.4,214000
6440,29793,640.0,AUDI,A4,2013,Sedan,Yes,Petrol,2.0,176000
6441,706,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907
6442,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549
6443,941,1055.0,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603
6444,8000,875.0,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.0,18000
6445,10976,893.0,HYUNDAI,I30,2008,Sedan,Yes,Petrol,1.6,136935
6446,7213,891.0,MERCEDES-BENZ,C 300,2016,Sedan,Yes,Petrol,2.0,76218
6447,18817,0.0,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.4,80000
6448,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,301827
6449,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,431626
6450,8311,364.0,KIA,Picanto,2012,Sedan,Yes,Petrol,1.0,197687
6451,78829,831.0,HONDA,Civic,2018,Hatchback,Yes,Petrol,1.5,2000
6452,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,455579
6453,9879,1058.0,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,157211
6454,12544,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,650556
6455,10349,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,639273
6456,13015,781.0,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,118882
6457,136420,1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.5,45000
6458,2352,503.0,HONDA,Civic,2012,Jeep,Yes,Hybrid,1.5,146403
6459,75266,0.0,BMW,X5,2015,Jeep,Yes,Petrol,3.0,53638
6460,22894,0.0,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,145000
6461,2666,642.0,AUDI,A4,2012,Sedan,Yes,Petrol,2.0,292331
6462,8000,875.0,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.0,195000
6463,7527,0.0,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.5,150000
6464,941,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078
6465,9000,1268.0,HONDA,Fred,2012,Minivan,No,Hybrid,1.5,83000
6466,54458,694.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,83126
6467,16621,765.0,FORD,Focus Titanium,2015,Sedan,No,Petrol,2.0,79000
6468,172486,0.0,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,78400
6469,21326,0.0,TOYOTA,Prius C,2012,Hatchback,Yes,Petrol,1.5,162000
6470,15053,0.0,KIA,Optima,2012,Sedan,No,Petrol,2.4,178528
6471,37066,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,91804
6472,19800,0.0,BMW,M3,2002,Coupe,Yes,Petrol,3.2,213866
6473,22400,738.0,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4,68000
6474,36567,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,104112
6475,2195,915.0,BMW,535,2014,Sedan,Yes,Diesel,3.0,110270
6476,23301,1292.0,HYUNDAI,Grandeur,2016,Sedan,Yes,LPG,3.0,31045
6477,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549
6478,27654,971.0,SSANGYONG,Korando,2016,Jeep,Yes,Diesel,2.2,354889
6479,46919,696.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,138742
6480,5134,447.0,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.3,151715
6481,627,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,150909
6482,40142,1811.0,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246
6483,7840,0.0,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,225000
6484,10036,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,514781
6485,21953,781.0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,110000
6486,32615,0.0,TOYOTA,Prius,2016,Sedan,No,Hybrid,1.8,239680
6487,27911,0.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,122000
6488,17038,629.0,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,43457
6489,392,1514.0,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048
6490,19130,584.0,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,107200
6491,8154,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,53310
6492,15524,1024.0,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.5,184000
6493,2430,528.0,HYUNDAI,Veloster,2014,Sedan,Yes,Petrol,1.6,127870
6494,627,1018.0,BMW,535,2011,Sedan,Yes,Petrol,3.0,143494
6495,25089,0.0,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,108000
6496,6586,0.0,OPEL,Astra,1998,Goods wagon,No,CNG,1.6,200000
6497,3400,0.0,MERCEDES-BENZ,C 180,1995,Sedan,No,Petrol,1.8,333333
6498,31361,0.0,MERCEDES-BENZ,S 550,2006,Sedan,Yes,Petrol,5.5,225600
6499,17092,0.0,TOYOTA,Prius S,2010,Hatchback,No,Hybrid,1.8,164000
6500,6899,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549
6501,8963,687.0,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,128216
